 B1, B2, B3, B4, B5, B6, B7, B8, B9, B10, B11, B12, B13, B14, B15, B16, B17, B18, B19, B20
1414,1657,2421,0.187347,1072,1226,1882,0.211068,897,893,1967,0.375524,735,592,3392,0.702811,673,429,3538,0.783716
1568,1838,2148,0.077772,1198,1330,1753,0.137204,1010,1013,1505,0.195393,892,772,2737,0.559989,799,532,3251,0.718742
1566,1825,2157,0.083375,1176,1350,1734,0.124514,1000,1007,1500,0.196649,881,757,2753,0.568661,799,527,3266,0.72212
1562,1802,2176,0.094017,1176,1350,1734,0.124514,981,995,1489,0.198873,875,764,2848,0.576966,800,517,3297,0.728894
1519,1655,2297,0.162449,1112,1280,1726,0.14837,946,971,1683,0.268274,863,740,2938,0.597607,802,518,3429,0.737522
1525,1706,2261,0.139904,1112,1280,1726,0.14837,957,990,1620,0.241379,865,760,2916,0.586507,807,513,3416,0.738865
1532,1758,2225,0.117248,1112,1280,1726,0.14837,961,992,1600,0.234568,873,769,2892,0.579896,812,517,3377,0.734463
1539,1809,2189,0.095048,1112,1280,1726,0.14837,965,994,1579,0.227361,886,768,2841,0.574397,817,520,3339,0.7305
1545,1821,2178,0.089272,1122,1338,1738,0.130039,969,995,1558,0.220525,895,772,2777,0.564948,819,521,3311,0.728079
1552,1812,2178,0.091729,1122,1338,1738,0.130039,973,995,1535,0.213439,894,783,2764,0.5585,812,520,3307,0.728247
1557,1803,2179,0.094425,1122,1338,1738,0.130039,977,995,1512,0.206223,885,782,2818,0.565556,806,518,3302,0.728796
1559,1800,2178,0.095023,1122,1338,1738,0.130039,996,998,1509,0.203829,889,807,2756,0.547011,810,523,3269,0.724156
1515,1805,2296,0.119727,951,1186,1738,0.188782,850,849,1960,0.395514,735,544,3902,0.755286,703,473,3834,0.780358
1556,1814,2174,0.090271,1122,1338,1738,0.130039,987,998,1534,0.21169,897,802,2743,0.547532,814,524,3281,0.724573
1553,1827,2171,0.086043,1122,1338,1738,0.130039,978,997,1560,0.22018,900,790,2778,0.557175,818,524,3292,0.725367
1546,1813,2186,0.093273,1112,1280,1726,0.14837,971,995,1586,0.228981,897,784,2852,0.568757,815,521,3327,0.72921
1532,1746,2236,0.123054,1112,1280,1726,0.14837,964,993,1614,0.238205,889,783,2910,0.575954,808,516,3373,0.734636
1517,1678,2286,0.15338,1112,1280,1726,0.14837,957,990,1642,0.24772,878,769,2954,0.586892,801,511,3420,0.740015
1509,1822,2305,0.117034,951,1186,1738,0.188782,827,832,1944,0.400576,723,536,3855,0.755864,685,430,3941,0.803249
1504,1830,2312,0.116369,990,1228,1760,0.178046,835,845,1934,0.391868,712,546,3797,0.748561,681,415,3928,0.808888
1499,1822,2317,0.119594,990,1228,1760,0.178046,858,873,1928,0.376651,704,559,3734,0.739576,685,415,3854,0.805575
1495,1814,2321,0.122612,990,1228,1760,0.178046,882,902,1922,0.36119,708,563,3666,0.733743,689,415,3779,0.802098
1490,1805,2326,0.12612,990,1228,1760,0.178046,900,920,1915,0.35097,720,558,3596,0.731343,689,416,3718,0.798742
1487,1798,2327,0.128242,1056,1268,1846,0.185613,906,921,1907,0.348656,728,560,3560,0.728155,682,418,3682,0.796098
1484,1791,2328,0.130371,1056,1268,1846,0.185613,912,921,1899,0.346809,734,557,3504,0.725683,675,420,3645,0.793358
1482,1784,2329,0.132507,1056,1268,1846,0.185613,918,921,1891,0.34495,734,565,3451,0.718625,668,422,3609,0.790623
1420,1664,2412,0.183513,1072,1226,1882,0.211068,888,882,1956,0.378436,732,586,3428,0.708022,672,422,3575,0.788842
1329,1488,2535,0.260254,1072,1226,1882,0.211068,859,843,2022,0.411518,735,586,3435,0.70853,675,421,3541,0.787481
1238,1312,2659,0.339209,1072,1226,1882,0.211068,829,804,2088,0.443983,740,573,3449,0.715067,679,421,3508,0.785696
1558,1845,2381,0.126834,1510,1852,2392,0.127238,1402,1664,2423,0.185711,718,566,3537,0.724104,672,461,3787,0.782957
1534,1823,2411,0.138876,1510,1852,2392,0.127238,1394,1649,2431,0.191667,712,556,3613,0.733269,674,461,3801,0.78367
1511,1802,2440,0.150401,1510,1852,2392,0.127238,1386,1633,2439,0.197937,706,547,3648,0.739213,676,462,3815,0.783961
1461,1723,2524,0.188604,1478,1744,2518,0.181605,1363,1593,2468,0.215464,703,544,3638,0.739837,674,463,3776,0.781552
1443,1698,2356,0.162309,1082,1192,2031,0.260316,871,856,2140,0.428571,762,650,3660,0.698376,751,584,3338,0.702193
1504,1758,2300,0.133563,1082,1192,2031,0.260316,897,883,1991,0.385525,743,608,3840,0.726619,740,561,3619,0.731579
1520,1789,2287,0.122179,951,1186,1738,0.188782,873,866,1976,0.39057,738,570,3920,0.746102,722,517,3726,0.756305
1502,1611,2336,0.183684,1112,1280,1726,0.14837,940,967,1717,0.279434,868,742,3001,0.603527,795,513,3438,0.740319
1209,1261,2710,0.364895,970,1042,2037,0.323157,797,775,2146,0.46936,733,550,3430,0.723618,674,420,3528,0.787234
1564,1802,2181,0.095154,1168,1318,1701,0.126863,1008,1005,1509,0.200477,890,809,2736,0.543582,813,534,3251,0.717834
1562,1817,2174,0.089451,1168,1318,1701,0.126863,996,1004,1536,0.209449,894,810,2781,0.548872,815,535,3263,0.718273
1559,1833,2168,0.083729,1168,1318,1701,0.126863,985,1003,1563,0.218239,898,806,2817,0.555065,817,535,3276,0.719234
1549,1815,2185,0.0925,1142,1288,1715,0.142191,975,999,1595,0.229761,900,798,2863,0.564054,813,531,3312,0.723653
1523,1730,2249,0.130435,1142,1288,1715,0.142191,965,993,1630,0.242852,897,790,2907,0.572626,806,525,3361,0.729799
1497,1644,2312,0.168857,1142,1288,1715,0.142191,955,988,1665,0.255183,889,778,2956,0.583289,798,518,3409,0.736185
1307,1450,2571,0.278786,970,1042,2037,0.323157,836,820,2059,0.430358,728,556,3427,0.720813,673,417,3567,0.790663
1405,1638,2433,0.195284,970,1042,2037,0.323157,875,864,1973,0.390906,729,568,3422,0.715288,672,415,3607,0.793635
1473,1768,2339,0.139031,1016,1224,1768,0.181818,914,909,1887,0.349785,733,564,3470,0.720377,671,412,3647,0.796994
1478,1780,2335,0.134872,1016,1224,1768,0.181818,909,910,1898,0.351852,733,559,3530,0.726584,677,411,3685,0.799316
1483,1792,2331,0.13073,1016,1224,1768,0.181818,904,912,1909,0.353421,730,554,3564,0.730937,684,411,3723,0.801161
1489,1804,2327,0.126604,971,1164,1762,0.204375,899,913,1920,0.355454,721,565,3616,0.72973,690,410,3762,0.803452
1497,1813,2321,0.122883,971,1164,1762,0.204375,880,895,1931,0.366596,715,571,3688,0.731862,690,412,3824,0.805477
1505,1821,2315,0.119439,971,1164,1762,0.204375,855,866,1941,0.382971,709,572,3763,0.736102,687,415,3898,0.807559
1513,1830,2309,0.115728,971,1164,1762,0.204375,829,838,1951,0.399068,705,563,3838,0.744149,684,418,3972,0.809567
1518,1824,2297,0.114778,962,1144,1750,0.209399,820,822,1958,0.408633,705,550,3921,0.75397,686,431,3995,0.805242
1522,1809,2283,0.115836,962,1144,1750,0.209399,843,834,1961,0.40322,720,539,3997,0.762346,701,462,3916,0.788945
1525,1795,2269,0.116634,962,1144,1750,0.209399,866,845,1963,0.398148,732,552,4020,0.75853,716,494,3837,0.771877
1508,1769,2275,0.125124,1056,1168,1836,0.22237,888,856,1965,0.393123,735,587,3933,0.740265,731,525,3759,0.754902
1569,1868,2360,0.116367,1510,1774,2407,0.151399,1396,1673,2446,0.187667,736,566,3444,0.717706,683,467,3778,0.779976
1592,1875,2346,0.111585,1510,1774,2407,0.151399,1413,1697,2417,0.175012,726,565,3458,0.719115,672,457,3801,0.785345
1572,1867,2361,0.11684,1548,1842,2356,0.122439,1406,1683,2419,0.179425,721,564,3500,0.722441,674,457,3811,0.785848
1552,1859,2377,0.122285,1548,1842,2356,0.122439,1400,1668,2422,0.184352,713,559,3565,0.728904,676,457,3822,0.786399
1533,1852,2392,0.127238,1548,1842,2356,0.122439,1393,1654,2424,0.188818,704,556,3582,0.731271,679,458,3833,0.78653
1496,1792,2446,0.154318,1526,1836,2376,0.128205,1381,1627,2434,0.19872,703,553,3555,0.730769,676,459,3802,0.784558
1451,1707,2520,0.192335,1526,1836,2376,0.128205,1368,1600,2445,0.2089,713,547,3551,0.733041,674,460,3771,0.782557
1406,1621,2594,0.230842,1526,1836,2376,0.128205,1355,1573,2455,0.218967,727,539,3567,0.737457,672,461,3740,0.780528
1389,1672,2366,0.171867,1056,1168,1836,0.22237,842,799,2249,0.475722,761,662,3593,0.688837,759,580,3221,0.694817
1448,1721,2321,0.148441,1056,1168,1836,0.22237,865,828,2107,0.435775,748,621,3762,0.716632,745,552,3490,0.726868
1470,1768,2339,0.139031,1016,1224,1768,0.181818,899,906,1920,0.358811,731,552,3523,0.72908,685,403,3765,0.806622
1242,1339,2689,0.335154,970,1042,2037,0.323157,807,778,2167,0.471647,723,547,3425,0.724572,671,414,3594,0.793413
1350,1545,2512,0.238353,970,1042,2037,0.323157,853,833,2043,0.420723,727,551,3393,0.720588,672,408,3639,0.798369
1428,1695,2385,0.169118,1016,1224,1768,0.181818,899,889,1920,0.367035,730,559,3415,0.718671,674,402,3685,0.803279
1449,1731,2362,0.154166,1016,1224,1768,0.181818,899,897,1920,0.363152,731,559,3464,0.722098,679,403,3725,0.804748
1492,1804,2315,0.124059,971,1164,1762,0.204375,899,914,1920,0.354975,729,552,3621,0.735442,691,403,3806,0.808506
1500,1814,2310,0.120272,971,1164,1762,0.204375,885,898,1931,0.365147,726,562,3714,0.737137,691,408,3868,0.809167
1509,1824,2305,0.116493,971,1164,1762,0.204375,863,870,1948,0.382541,718,572,3799,0.738275,689,415,3942,0.809502
1518,1835,2300,0.112455,971,1164,1762,0.204375,841,841,1965,0.40057,706,570,3871,0.743301,686,421,4017,0.810275
1521,1830,2290,0.11165,962,1144,1750,0.209399,832,824,1976,0.411429,697,559,3951,0.752106,688,432,4049,0.807186
1522,1817,2279,0.112793,962,1144,1750,0.209399,850,830,1974,0.407989,706,546,4030,0.761364,699,451,3999,0.797303
1523,1805,2268,0.113675,962,1144,1750,0.209399,868,836,1972,0.404558,720,553,4048,0.759617,711,470,3949,0.787282
1507,1784,2270,0.119882,1056,1168,1836,0.22237,885,842,1970,0.401138,724,578,3961,0.745318,722,489,3898,0.777069
1460,1744,2300,0.137488,1056,1168,1836,0.22237,870,826,2080,0.431521,733,592,3827,0.732066,739,520,3641,0.75006
1412,1705,2330,0.154895,1056,1168,1836,0.22237,855,811,2189,0.459333,749,617,3714,0.715077,756,552,3385,0.719583
1358,1526,2550,0.251227,1370,1622,2415,0.196433,1275,1464,2431,0.248267,717,536,3508,0.734916,669,455,3637,0.777615
1428,1649,2477,0.200679,1526,1836,2376,0.128205,1349,1567,2419,0.213748,725,541,3526,0.733956,672,456,3781,0.784753
1465,1725,2442,0.172066,1526,1836,2376,0.128205,1368,1594,2417,0.205186,717,549,3500,0.728822,675,455,3804,0.786335
1503,1802,2407,0.14374,1526,1836,2376,0.128205,1386,1622,2415,0.196433,702,556,3508,0.726378,678,454,3828,0.78795
1534,1856,2379,0.123495,1548,1842,2356,0.122439,1405,1650,2413,0.187792,698,560,3554,0.727759,682,453,3851,0.789498
1552,1864,2365,0.118468,1548,1842,2356,0.122439,1406,1662,2423,0.186291,708,560,3532,0.726295,679,453,3844,0.789155
1569,1872,2352,0.113636,1548,1842,2356,0.122439,1407,1674,2434,0.185005,720,561,3447,0.72006,676,453,3836,0.788762
1587,1880,2338,0.108582,1510,1774,2407,0.151399,1408,1686,2444,0.183535,732,565,3384,0.713852,674,453,3829,0.788417
1555,1852,2378,0.12435,1510,1774,2407,0.151399,1384,1661,2489,0.199518,753,576,3355,0.706945,687,468,3776,0.779453
1523,1825,2418,0.13976,1510,1774,2407,0.151399,1348,1617,2552,0.224274,784,599,3340,0.695862,707,490,3702,0.766221
1575,1812,2191,0.094679,1168,1318,1701,0.126863,1004,1017,1510,0.195093,894,805,2733,0.544941,816,546,3232,0.710958
1569,1826,2182,0.088822,1168,1318,1701,0.126863,995,1015,1540,0.205479,891,808,2826,0.555311,816,546,3246,0.712025
1455,1598,2341,0.188627,1142,1288,1715,0.142191,949,983,1694,0.265596,888,771,2953,0.585929,796,525,3398,0.732348
1499,1706,2266,0.140987,1142,1288,1715,0.142191,962,995,1651,0.247921,889,778,2903,0.577289,803,533,3348,0.725329
1544,1814,2192,0.094358,1142,1288,1715,0.142191,975,1006,1608,0.230298,889,794,2878,0.567538,811,541,3298,0.718156
1563,1841,2173,0.082711,1168,1318,1701,0.126863,986,1014,1570,0.21517,889,806,2866,0.561002,816,546,3259,0.713009
1586,1822,2201,0.094208,1168,1318,1701,0.126863,1000,1029,1512,0.190083,903,810,2699,0.53833,821,556,3203,0.704177
1294,1452,2591,0.281722,970,1042,2037,0.323157,831,802,2113,0.449743,724,550,3417,0.722712,675,406,3655,0.800049
1576,1835,2189,0.087972,1168,1318,1701,0.126863,994,1027,1544,0.201089,894,800,2816,0.557522,818,557,3228,0.70568
1384,1621,2432,0.200099,1016,1224,1768,0.181818,885,869,1952,0.383906,721,556,3411,0.719687,677,398,3714,0.80642
1567,1848,2177,0.081739,1168,1318,1701,0.126863,988,1025,1576,0.211842,885,789,2883,0.570261,815,557,3253,0.707612
1539,1813,2198,0.095986,1142,1288,1715,0.142191,975,1013,1621,0.230828,879,775,2894,0.577542,810,552,3294,0.712949
1476,1682,2284,0.15179,1142,1288,1715,0.142191,959,996,1672,0.253373,878,762,2909,0.584854,803,544,3342,0.720021
1412,1551,2370,0.208875,1142,1288,1715,0.142191,943,979,1723,0.275352,880,759,2955,0.591276,796,537,3391,0.726578
1421,1683,2389,0.173379,1016,1224,1768,0.181818,890,884,1942,0.374381,720,552,3461,0.724894,683,399,3757,0.807988
1458,1744,2347,0.147397,1016,1224,1768,0.181818,895,900,1931,0.364182,724,551,3557,0.731743,688,399,3801,0.81
1494,1805,2304,0.121441,971,1164,1762,0.204375,900,916,1920,0.35402,729,552,3633,0.736201,693,400,3844,0.811499
1504,1816,2299,0.117375,971,1164,1762,0.204375,889,902,1932,0.363444,729,557,3741,0.74081,693,406,3904,0.811601
1513,1828,2295,0.113267,971,1164,1762,0.204375,871,873,1956,0.382821,726,560,3816,0.744058,692,415,3973,0.810848
1523,1839,2291,0.109443,971,1164,1762,0.204375,853,845,1979,0.401558,716,550,3878,0.751581,690,424,4042,0.810121
1525,1836,2284,0.108738,962,1144,1750,0.209399,845,826,1993,0.413977,700,539,3934,0.758998,692,433,4078,0.808025
1522,1825,2275,0.109756,962,1144,1750,0.209399,857,827,1987,0.412225,697,545,3986,0.759435,699,443,4048,0.802717
1520,1815,2267,0.11073,962,1144,1750,0.209399,870,828,1981,0.410466,707,561,3995,0.753731,707,453,4019,0.797406
1506,1798,2266,0.115157,1056,1168,1836,0.22237,883,828,1975,0.409204,715,571,3940,0.746841,714,463,3990,0.79205
1471,1768,2280,0.126482,1056,1168,1836,0.22237,876,825,2052,0.426486,727,570,3876,0.74359,733,495,3759,0.767278
1436,1738,2294,0.137897,1056,1168,1836,0.22237,869,822,2130,0.443089,744,584,3820,0.734787,753,528,3529,0.739709
1400,1707,2308,0.149689,1012,1000,2354,0.403697,862,819,2208,0.45887,760,621,3750,0.715854,772,560,3298,0.709694
1234,1348,2513,0.301735,1370,1622,2415,0.196433,1165,1311,2352,0.284193,685,537,3342,0.723125,656,439,3430,0.773068
1380,1560,2397,0.211524,1370,1622,2415,0.196433,1267,1455,2369,0.239017,702,540,3425,0.727617,665,444,3631,0.782086
1449,1676,2361,0.16968,1526,1836,2376,0.128205,1343,1561,2383,0.208418,721,543,3455,0.728364,672,449,3772,0.787254
1479,1744,2365,0.151132,1526,1836,2376,0.128205,1368,1589,2389,0.201106,721,543,3431,0.726724,676,450,3795,0.787986
1510,1812,2368,0.133014,1526,1836,2376,0.128205,1392,1617,2396,0.194119,704,543,3451,0.728092,680,451,3818,0.788709
1535,1860,2367,0.119943,1548,1842,2356,0.122439,1416,1646,2402,0.186759,697,550,3522,0.729862,684,453,3841,0.789008
1178,1229,2807,0.390981,970,1042,2037,0.323157,778,735,2274,0.511466,722,553,3455,0.724052,672,414,3596,0.793516
1551,1868,2354,0.115111,1548,1842,2356,0.122439,1412,1656,2425,0.188434,703,552,3501,0.727609,683,455,3831,0.787681
1542,1836,2395,0.13212,1510,1774,2407,0.151399,1373,1649,2532,0.211193,769,596,3285,0.692863,696,482,3727,0.770967
1582,1885,2330,0.105575,1510,1774,2407,0.151399,1404,1676,2471,0.191705,738,571,3342,0.708152,681,460,3812,0.784644
1567,1876,2342,0.110479,1548,1842,2356,0.122439,1408,1666,2448,0.190083,717,556,3412,0.719758,682,458,3821,0.785931
1339,1548,2479,0.231189,971,1116,1856,0.248991,870,849,1986,0.401058,714,556,3513,0.726714,683,405,3723,0.803779
1445,1720,2355,0.155828,971,1116,1856,0.248991,890,894,1942,0.369535,721,543,3676,0.742593,691,403,3822,0.809231
1498,1806,2293,0.118809,982,1170,1748,0.198081,900,917,1920,0.353542,723,556,3688,0.737983,696,402,3872,0.811886
1238,1359,2670,0.325391,850,805,2593,0.526192,809,771,2183,0.477996,725,548,3481,0.727972,681,415,3637,0.795163
1508,1818,2289,0.114682,982,1170,1748,0.198081,894,906,1933,0.361747,724,561,3783,0.741713,697,407,3923,0.812009
1518,1831,2285,0.110301,982,1170,1748,0.198081,879,877,1963,0.382394,730,555,3832,0.74698,697,416,3976,0.810565
1528,1843,2282,0.106424,982,1170,1748,0.198081,864,849,1993,0.402533,726,529,3872,0.7596,697,424,4028,0.809524
1528,1842,2277,0.105608,1000,1166,1736,0.196416,857,828,2010,0.41649,706,517,3903,0.766063,698,432,4055,0.807444
1523,1834,2271,0.106456,1000,1166,1736,0.196416,864,824,2000,0.416431,691,540,3919,0.757793,702,440,4032,0.80322
1517,1825,2265,0.107579,1000,1166,1736,0.196416,872,819,1990,0.416874,697,558,3904,0.749888,707,448,4009,0.798968
1506,1812,2261,0.110238,1005,1138,1730,0.206416,880,815,1980,0.416816,708,558,3881,0.748592,711,455,3986,0.795091
1482,1792,2260,0.115499,1005,1138,1730,0.206416,881,824,2025,0.421551,720,556,3879,0.749267,730,484,3810,0.774569
1459,1771,2258,0.120874,1005,1138,1730,0.206416,882,833,2071,0.426309,735,571,3866,0.742619,749,513,3633,0.752533
1436,1750,2257,0.126529,1020,1074,1830,0.260331,884,842,2116,0.430696,748,600,3814,0.728138,768,542,3457,0.728932
973,889,2759,0.51261,793,784,1846,0.403802,607,587,2199,0.578607,695,566,3397,0.714358,609,417,3185,0.768462
1452,1659,2301,0.162121,993,1136,1796,0.225102,957,997,1693,0.258736,874,753,2909,0.588749,808,561,3350,0.713117
1534,1812,2204,0.09761,993,1136,1796,0.225102,975,1020,1634,0.231349,882,759,2889,0.583882,812,566,3311,0.708022
1570,1856,2181,0.080505,1080,1272,1725,0.151151,989,1036,1583,0.208858,893,770,2860,0.575758,817,568,3267,0.703781
1584,1844,2197,0.087355,1080,1272,1725,0.151151,993,1039,1549,0.197063,904,795,2787,0.556114,823,566,3212,0.700371
1597,1832,2211,0.093742,1080,1272,1725,0.151151,997,1041,1514,0.185127,914,824,2679,0.529546,829,564,3156,0.696774
1403,1594,2244,0.169359,1120,1246,2173,0.271132,1259,1447,2307,0.229089,701,547,3321,0.717166,663,429,3521,0.782785
1246,1384,2328,0.25431,1120,1246,2173,0.271132,1157,1299,2255,0.268993,681,538,3267,0.717214,648,421,3319,0.774866
1392,1634,2417,0.193286,971,1116,1856,0.248991,880,871,1964,0.385538,711,544,3585,0.736498,687,404,3773,0.80656
1578,1890,2322,0.102564,1300,1416,2737,0.318083,1399,1665,2499,0.200288,755,587,3304,0.698278,697,488,3704,0.767176
1564,1881,2332,0.10705,1526,1730,2333,0.148412,1408,1657,2463,0.195631,723,560,3379,0.715664,693,479,3727,0.77223
1550,1873,2343,0.11148,1526,1730,2333,0.148412,1418,1649,2427,0.190873,706,546,3447,0.726521,688,469,3750,0.777672
1536,1864,2354,0.116169,1526,1730,2333,0.148412,1428,1642,2392,0.18592,703,537,3461,0.731366,684,460,3773,0.78266
1516,1822,2329,0.122139,1422,1688,2174,0.125842,1397,1613,2376,0.191276,710,527,3403,0.731807,680,452,3737,0.784197
1494,1763,2287,0.129383,1422,1688,2174,0.125842,1367,1584,2361,0.196958,722,536,3371,0.725621,677,445,3702,0.785387
1471,1703,2245,0.137285,1422,1688,2174,0.125842,1338,1555,2347,0.202973,720,548,3357,0.719334,673,437,3667,0.787037
1269,1424,2590,0.290483,971,1116,1856,0.248991,837,814,2094,0.440165,716,557,3590,0.731372,689,412,3732,0.801158
1516,1834,2269,0.10602,1000,1166,1736,0.196416,862,835,1977,0.406117,690,544,3881,0.754124,706,436,4016,0.804133
1567,1804,2184,0.095286,1080,1272,1725,0.151151,1016,1024,1531,0.198434,926,841,2734,0.52951,837,571,3109,0.689674
1555,1805,2181,0.09433,1080,1272,1725,0.151151,1008,1017,1560,0.21071,914,798,2811,0.557772,828,575,3195,0.69496
1543,1805,2179,0.093876,1080,1272,1725,0.151151,1000,1011,1588,0.222008,903,762,2839,0.576784,818,579,3281,0.7
1504,1747,2214,0.1179,993,1136,1796,0.225102,977,995,1647,0.246783,891,750,2868,0.585406,814,579,3329,0.703685
1411,1572,2325,0.193226,993,1136,1796,0.225102,947,973,1722,0.277922,879,745,2910,0.592339,813,577,3358,0.706734
1162,1131,2715,0.411856,868,870,1894,0.370478,675,661,2096,0.520493,719,580,3348,0.704684,671,451,3406,0.76614
1102,1058,2711,0.438578,793,784,1846,0.403802,652,638,2092,0.532601,702,572,3441,0.714926,659,447,3370,0.765785
982,924,2758,0.498099,793,784,1846,0.403802,610,593,2128,0.564131,701,553,3444,0.723292,632,435,3259,0.764483
1523,1840,2270,0.104623,1000,1166,1736,0.196416,860,840,1991,0.40657,712,520,3892,0.764279,705,431,4032,0.806856
1524,1836,2274,0.106569,982,1170,1748,0.198081,867,861,1979,0.393662,730,527,3876,0.760618,704,424,4014,0.808923
1511,1811,2284,0.115507,982,1170,1748,0.198081,878,889,1956,0.375044,728,546,3846,0.751366,702,416,3978,0.810651
1498,1786,2295,0.124724,982,1170,1748,0.198081,889,918,1932,0.355789,718,546,3808,0.749196,701,409,3942,0.811997
1485,1760,2305,0.134071,982,1170,1748,0.198081,890,925,1934,0.352921,721,546,3755,0.746106,699,405,3900,0.811847
1413,1648,2400,0.185771,971,1116,1856,0.248991,873,888,1987,0.382261,734,540,3730,0.747073,695,407,3844,0.808516
1341,1536,2495,0.237906,971,1116,1856,0.248991,855,851,2040,0.411276,721,544,3674,0.742058,692,410,3788,0.804669
1511,1785,2340,0.134545,1526,1730,2333,0.148412,1349,1575,2476,0.222414,740,578,3311,0.702751,703,500,3633,0.758045
1502,1787,2332,0.132314,1526,1730,2333,0.148412,1355,1563,2416,0.214375,716,553,3376,0.718503,693,483,3669,0.767341
1494,1789,2325,0.130287,1526,1730,2333,0.148412,1361,1551,2355,0.205837,711,544,3396,0.723858,684,467,3705,0.776127
1463,1740,2299,0.138401,1422,1688,2174,0.125842,1322,1513,2343,0.215249,714,536,3363,0.725058,680,453,3657,0.779562
1421,1665,2262,0.152024,1422,1688,2174,0.125842,1283,1474,2331,0.22523,717,538,3313,0.720592,677,440,3609,0.782662
1379,1590,2226,0.166667,1422,1688,2174,0.125842,1245,1436,2319,0.235153,714,553,3249,0.7091,674,426,3561,0.786305
1304,1477,2235,0.204203,1120,1246,2173,0.271132,1171,1329,2305,0.268575,702,557,3200,0.703487,660,415,3411,0.783063
1418,1688,2341,0.162075,1020,1074,1830,0.260331,854,822,2162,0.449062,735,603,3823,0.727519,769,544,3474,0.729219
1455,1767,2248,0.119801,1020,1074,1830,0.260331,863,837,2048,0.419757,727,583,3852,0.737091,763,524,3615,0.746799
1469,1784,2254,0.116394,1005,1138,1730,0.206416,864,833,2016,0.415233,717,563,3855,0.745134,745,498,3738,0.764873
1484,1801,2261,0.113245,1005,1138,1730,0.206416,866,829,1984,0.410594,707,548,3830,0.749657,726,473,3860,0.781676
1498,1819,2267,0.109643,1005,1138,1730,0.206416,867,825,1951,0.40562,699,548,3805,0.74822,707,448,3982,0.797743
1508,1828,2269,0.10764,1000,1166,1736,0.196416,865,830,1964,0.40587,690,555,3832,0.74698,706,442,3999,0.800946
981,955,2750,0.48448,793,784,1846,0.403802,632,599,2049,0.547583,708,539,3405,0.726673,646,453,3375,0.763323
1536,1777,2156,0.096364,1080,1272,1725,0.151151,1035,1006,1548,0.212216,937,851,2775,0.530612,845,579,3061,0.681868
1526,1766,2166,0.101729,1080,1272,1725,0.151151,1023,996,1571,0.223997,921,811,2837,0.555373,832,585,3178,0.689078
1517,1755,2177,0.107325,1080,1272,1725,0.151151,1011,986,1593,0.235363,908,769,2835,0.573252,819,591,3295,0.695831
1475,1683,2225,0.13869,993,1136,1796,0.225102,980,970,1661,0.262638,897,749,2857,0.584581,816,593,3347,0.698985
1322,1346,2701,0.334816,868,870,1894,0.370478,717,718,2079,0.486593,741,570,3249,0.701493,704,466,3493,0.764587
1293,1302,2669,0.344246,868,870,1894,0.370478,719,719,1992,0.469568,713,581,3405,0.70848,723,479,3584,0.764214
1231,1227,2662,0.368989,793,784,1846,0.403802,698,689,1985,0.484667,705,570,3433,0.715214,709,476,3555,0.76383
1106,1091,2706,0.425336,793,784,1846,0.403802,665,644,2017,0.515971,703,550,3409,0.722152,678,465,3465,0.763359
1458,1688,2347,0.163321,1526,1730,2333,0.148412,1290,1494,2490,0.25,760,601,3191,0.683017,714,521,3539,0.74335
1454,1701,2322,0.154362,1526,1730,2333,0.148412,1292,1477,2405,0.239052,732,571,3250,0.701125,699,497,3588,0.756671
1451,1713,2296,0.145423,1526,1730,2333,0.148412,1294,1460,2319,0.227309,723,566,3271,0.704978,684,474,3637,0.769399
1409,1657,2268,0.155669,1422,1688,2174,0.125842,1247,1412,2310,0.241268,718,558,3248,0.706779,681,454,3576,0.77469
1348,1567,2238,0.176347,1422,1688,2174,0.125842,1199,1365,2301,0.255319,707,544,3198,0.709246,678,434,3516,0.780253
1287,1477,2208,0.198372,1422,1688,2174,0.125842,1152,1317,2292,0.270158,696,550,3138,0.701735,675,415,3456,0.785585
1206,1360,2227,0.241706,1120,1246,2173,0.271132,1082,1212,2302,0.310188,694,560,3095,0.69357,657,400,3300,0.783784
1420,1659,2384,0.179322,1020,1074,1830,0.260331,827,781,2249,0.484488,729,583,3807,0.734396,780,555,3520,0.727607
1447,1722,2312,0.146257,1020,1074,1830,0.260331,834,811,2091,0.441075,723,574,3857,0.740916,771,529,3659,0.747373
1474,1784,2240,0.11332,1020,1074,1830,0.260331,841,831,1980,0.408751,717,565,3860,0.744633,759,505,3774,0.763964
1479,1798,2251,0.111879,1005,1138,1730,0.206416,846,833,1961,0.403722,707,556,3828,0.74635,741,484,3842,0.776237
1485,1811,2262,0.110729,1005,1138,1730,0.206416,850,834,1942,0.399135,697,544,3793,0.749135,722,462,3910,0.788655
1490,1825,2272,0.109104,1005,1138,1730,0.206416,855,836,1923,0.393983,690,540,3778,0.749884,704,441,3978,0.800407
1499,1832,2273,0.10743,1000,1166,1736,0.196416,858,841,1939,0.394964,688,548,3813,0.748681,706,437,3988,0.802486
1509,1835,2268,0.105533,1000,1166,1736,0.196416,860,847,1955,0.395432,696,551,3867,0.750566,709,433,3999,0.804603
1519,1839,2263,0.103364,1000,1166,1736,0.196416,863,852,1971,0.396387,715,542,3882,0.754973,712,430,4010,0.806306
1520,1829,2266,0.106716,982,1170,1748,0.198081,869,873,1965,0.384778,725,540,3860,0.754545,710,424,4000,0.808318
